edrpou,month,budget_limit,packet
01991835,8,0.0,13
24670143,8,0.0,13
03991196,8,0.0,13
02991493,8,0.0,13
02991826,8,0.0,13
02991288,8,0.0,13
48290691,8,0.0,13
13463380,8,0.0,13
06002112,8,0.0,13
07991686,8,0.0,13
05055037,8,0.0,13
49131788,8,0.0,13
02002483,8,0.0,13
02891036,8,0.0,13
05991033,8,0.0,13
09002852,8,0.0,13
48571382,8,0.0,13
06991091,8,0.0,13
43741778,8,0.0,13
25862991,8,0.0,13
48371060,8,0.0,13
09002938,8,0.0,13
41132508,8,0.0,13
44330097,8,0.0,13
40852781,8,0.0,13
46342657,8,0.0,13
47852826,8,0.0,13
41591159,8,0.0,13
35134756,8,0.0,13
35477979,8,0.0,13
30977835,8,0.0,13
02991604,8,0.0,13
44872186,8,0.0,13
46872391,8,0.0,13
07002222,8,0.0,13
06991285,8,0.0,13
00002241,8,0.0,13
43223017,8,0.0,13
45362213,8,0.0,13
43813581,8,0.0,13
06002250,8,0.0,13
07991825,8,0.0,13
41823286,8,0.0,13
01991943,8,0.0,13
40433738,8,0.0,13
40952863,8,0.0,13
27355090,8,0.0,13
03945886,8,0.0,13
22816589,8,0.0,13
09935558,8,0.0,13
21916094,8,0.0,13
28816083,8,0.0,13
24965257,8,0.0,13
31987984,8,0.0,13
33833168,8,0.0,13
39815131,8,0.0,13
32480741,8,0.0,13
09703082,8,0.0,13
09991549,8,0.0,13
03923139,8,0.0,13
14824509,8,0.0,13
25593378,8,0.0,13
34384252,8,0.0,13
03772744,8,0.0,13
32005447,8,0.0,13
34394332,8,0.0,13
05991995,8,0.0,13
33893726,8,0.0,13
00011779,8,0.0,13
38423643,8,0.0,13
13653639,8,0.0,13
29670411,8,0.0,13
07991589,8,0.0,13
23008791,8,0.0,13
36225898,8,0.0,13
06002101,8,0.0,13
24836418,8,0.0,13
27846127,8,0.0,13
25360552,8,0.0,13
02991449,8,0.0,13
31528961,8,0.0,13
49802716,8,0.0,13
08891727,8,0.0,13
37016684,8,0.0,13
42892300,8,0.0,13
36601661,8,0.0,13
37322832,8,0.0,13
46633846,8,0.0,13
44411607,8,0.0,13
45530482,8,0.0,13
33941094,8,0.0,13
33086770,8,0.0,13
30038631,8,0.0,13
44530615,8,0.0,13
36423275,8,0.0,13
37745991,8,0.0,13
04991647,8,0.0,13
01440202,8,0.0,13
06991845,8,0.0,13
08991007,8,0.0,13
42123185,8,0.0,13
03991052,9,0.0,13
09991646,9,0.0,13
33424499,9,0.0,13
29991426,9,0.0,13
25865503,9,0.0,13
05002855,9,0.0,13
02891025,9,0.0,13
00891722,9,0.0,13
08891317,9,0.0,13
06945471,9,0.0,13
35120521,9,0.0,13
06991737,9,0.0,13
36454393,9,0.0,13
09002561,9,0.0,13
14324732,9,0.0,13
15963679,9,0.0,13
05002564,9,0.0,13
05991940,9,0.0,13
29865306,9,0.0,13
03002463,9,0.0,13
25865902,9,0.0,13
22941506,9,0.0,13
01991339,9,0.0,13
08991472,9,0.0,13
07002449,9,0.0,13
01845641,9,0.0,13
03891254,9,0.0,13
22326083,9,0.0,13
03991484,9,0.0,13
01891925,9,0.0,13
06945967,9,0.0,13
08145559,9,0.0,13
06891227,9,0.0,13
06991014,9,0.0,13
03002754,9,0.0,13
00891753,9,0.0,13
00991734,9,0.0,13
05810449,9,0.0,13
06991834,9,0.0,13
01102310,9,0.0,13
04891331,9,0.0,13
04891439,9,0.0,13
01891444,9,0.0,13
08891297,9,0.0,13
01002589,9,0.0,13
06891346,9,0.0,13
01945673,9,0.0,13
06002167,9,0.0,13
27316077,9,0.0,13
38267947,9,0.0,13
01002113,9,0.0,13
08991897,9,0.0,13
04991098,9,0.0,13
02891726,9,0.0,13
07002557,9,0.0,13
00002100,9,0.0,13
38109874,9,0.0,13
04945930,9,0.0,13
03002161,9,0.0,13
19083820,9,0.0,13
07821205,9,0.0,13
02923062,9,0.0,13
05891926,9,0.0,13
00002823,9,0.0,13
02002007,9,0.0,13
05002672,9,0.0,13
02991191,9,0.0,13
06002965,9,0.0,13
11424621,9,0.0,13
05002110,9,0.0,13
04891137,9,0.0,13
09991884,9,0.0,13
00945287,9,0.0,13
00891658,9,0.0,13
03002635,9,0.0,13
07891273,9,0.0,13
00002735,9,0.0,13
04991087,9,0.0,13
04772843,9,0.0,13
04002465,9,0.0,13
00891429,9,0.0,13
05002660,9,0.0,13
03002602,9,0.0,13
04991583,9,0.0,13
08991796,9,0.0,13
09002356,9,0.0,13
00991324,9,0.0,13
08002407,9,0.0,13
09991366,9,0.0,13
03891772,9,0.0,13
23001183,9,0.0,13
32583108,9,0.0,13
00002263,9,0.0,13
28146886,9,0.0,13
06845133,9,0.0,13
07002912,9,0.0,13
01002254,9,0.0,13
39185247,9,0.0,13
04002712,9,0.0,13
01111815,9,0.0,13
06002954,9,0.0,13
08991267,9,0.0,13
05002154,9,0.0,13
02991136,9,0.0,13
05454829,9,0.0,13
03991883,9,0.0,13
08891914,9,0.0,13
08933888,9,0.0,13
07002654,9,0.0,13
09845344,9,0.0,13
09903282,9,0.0,13
06845241,9,0.0,13
32336515,9,0.0,13
05991596,9,0.0,13
08991882,9,0.0,13
08991104,9,0.0,13
03002139,9,0.0,13
04891741,9,0.0,13
07923136,9,0.0,13
01002675,9,0.0,13
07002535,9,0.0,13
08891242,9,0.0,13
00002737,9,0.0,13
08891824,9,0.0,13
08991234,9,0.0,13
04102801,9,0.0,13
01002071,9,0.0,13
09891837,9,0.0,13
01002135,9,0.0,13
34337660,9,0.0,13
06891421,9,0.0,13
02991967,9,0.0,13
01002803,9,0.0,13
02945538,9,0.0,13
01991681,9,0.0,13
04891536,9,0.0,13
03991806,9,0.0,13
09991183,9,0.0,13
07991102,9,0.0,13
28605281,9,0.0,13
01991167,9,0.0,13
06991282,9,0.0,13
03002937,9,0.0,13
28332614,9,0.0,13
04991506,9,0.0,13
34355455,9,0.0,13
09002475,9,0.0,13
08002127,9,0.0,13
00891625,9,0.0,13
08002839,9,0.0,13
04002238,9,0.0,13
06991208,9,0.0,13
09002744,9,0.0,13
31026556,9,0.0,13
07111212,9,0.0,13
00055966,9,0.0,13
00155894,9,0.0,13
24670942,9,0.0,13
06845909,9,0.0,13
05991843,9,0.0,13
07891714,9,0.0,13
04891138,9,0.0,13
03111312,9,0.0,13
08002041,9,0.0,13
07111719,9,0.0,13
04002033,9,0.0,13
07002103,9,0.0,13
01891995,9,0.0,13
03002064,9,0.0,13
01991716,9,0.0,13
02891074,9,0.0,13
03891631,9,0.0,13
03891589,9,0.0,13
01002761,9,0.0,13
05991735,9,0.0,13
41630554,9,0.0,13
06891831,9,0.0,13
07991972,9,0.0,13
02891122,9,0.0,13
02991266,9,0.0,13
03991817,9,0.0,13
04002227,9,0.0,13
09002065,9,0.0,13
20884205,9,0.0,13
09002043,9,0.0,13
20932182,9,0.0,13
07002698,9,0.0,13
09002239,9,0.0,13
02991341,9,0.0,13
06002998,9,0.0,13
08111915,9,0.0,13
01991619,9,0.0,13
03991376,9,0.0,13
36727114,9,0.0,13
02991718,9,0.0,13
00002543,9,0.0,13
06002142,9,0.0,13
42740158,9,0.0,13
00002748,9,0.0,13
00991520,9,0.0,13
05002240,9,0.0,13
00002144,9,0.0,13
09991595,9,0.0,13
08991137,9,0.0,13
05002002,9,0.0,13
06935768,9,0.0,13
00991694,9,0.0,13
05002800,9,0.0,13
00891237,9,0.0,13
00055836,9,0.0,13
09991516,9,0.0,13
05891128,9,0.0,13
30954322,9,0.0,13
04991808,9,0.0,13
00991218,9,0.0,13
05991120,9,0.0,13
06002242,9,0.0,13
03991529,9,0.0,13
21775217,9,0.0,13
09002841,9,0.0,13
05002758,9,0.0,13
02991590,9,0.0,13
09002506,9,0.0,13
04991517,9,0.0,13
00991714,9,0.0,13
08991666,9,0.0,13
06002037,9,0.0,13
06991296,9,0.0,13
14793124,9,0.0,13
04991195,9,0.0,13
00002640,9,0.0,13
02991244,9,0.0,13
05002542,9,0.0,13
06991241,9,0.0,13
05991380,9,0.0,13
27535366,9,0.0,13
07002147,9,0.0,13
13183057,9,0.0,13
07891079,9,0.0,13
00991531,9,0.0,13
06991025,9,0.0,13
06991521,9,0.0,13
09991593,9,0.0,13
04945986,9,0.0,13
01002157,9,0.0,13
04002854,9,0.0,13
33209197,9,0.0,13
05991034,9,0.0,13
07991944,9,0.0,13
08991062,9,0.0,13
01991641,9,0.0,13
02991233,9,0.0,13
04021942,9,0.0,13
34753282,9,0.0,13
08991547,9,0.0,13
01991037,9,0.0,13
02991330,9,0.0,13
01991328,9,0.0,13
09991128,9,0.0,13
26475218,9,0.0,13
07991421,9,0.0,13
01002966,9,0.0,13
08991536,9,0.0,13
05772144,9,0.0,13
01945622,9,0.0,13
10824609,9,0.0,13
07945786,9,0.0,13
07772051,9,0.0,13
04002853,9,0.0,13
05891463,9,0.0,13
05891829,9,0.0,13
03891362,9,0.0,13
04891212,9,0.0,13
21940887,9,0.0,13
29670832,9,0.0,13
24955965,9,0.0,13
03891697,9,0.0,13
09991668,9,0.0,13
00891863,9,0.0,13
07891963,9,0.0,13
01991835,9,0.0,13
24670143,9,0.0,13
03991196,9,0.0,13
02991493,9,0.0,13
02991826,9,0.0,13
02991288,9,0.0,13
48290691,9,0.0,13
13463380,9,0.0,13
06002112,9,0.0,13
07991686,9,0.0,13
05055037,9,0.0,13
49131788,9,0.0,13
02002483,9,0.0,13
02891036,9,0.0,13
05991033,9,0.0,13
09002852,9,0.0,13
48571382,9,0.0,13
06991091,9,0.0,13
43741778,9,0.0,13
25862991,9,0.0,13
48371060,9,0.0,13
09002938,9,0.0,13
41132508,9,0.0,13
44330097,9,0.0,13
40852781,9,0.0,13
46342657,9,0.0,13
47852826,9,0.0,13
41591159,9,0.0,13
35134756,9,0.0,13
35477979,9,0.0,13
30977835,9,0.0,13
02991604,9,0.0,13
44872186,9,0.0,13
46872391,9,0.0,13
07002222,9,0.0,13
06991285,9,0.0,13
00002241,9,0.0,13
43223017,9,0.0,13
45362213,9,0.0,13
43813581,9,0.0,13
06002250,9,0.0,13
07991825,9,0.0,13
41823286,9,0.0,13
01991943,9,0.0,13
40433738,9,0.0,13
40952863,9,0.0,13
27355090,9,0.0,13
03945886,9,0.0,13
22816589,9,0.0,13
09935558,9,0.0,13
21916094,9,0.0,13
28816083,9,0.0,13
24965257,9,0.0,13
31987984,9,0.0,13
33833168,9,0.0,13
39815131,9,0.0,13
32480741,9,0.0,13
09703082,9,0.0,13
09991549,9,0.0,13
03923139,9,0.0,13
14824509,9,0.0,13
25593378,9,0.0,13
34384252,9,0.0,13
03772744,9,0.0,13
32005447,9,0.0,13
34394332,9,0.0,13
05991995,9,0.0,13
33893726,9,0.0,13
00011779,9,0.0,13
38423643,9,0.0,13
13653639,9,0.0,13
29670411,9,0.0,13
07991589,9,0.0,13
23008791,9,0.0,13
36225898,9,0.0,13
06002101,9,0.0,13
24836418,9,0.0,13
27846127,9,0.0,13
25360552,9,0.0,13
02991449,9,0.0,13
31528961,9,0.0,13
49802716,9,0.0,13
08891727,9,0.0,13
37016684,9,0.0,13
42892300,9,0.0,13
36601661,9,0.0,13
37322832,9,0.0,13
46633846,9,0.0,13
44411607,9,0.0,13
45530482,9,0.0,13
33941094,9,0.0,13
33086770,9,0.0,13
30038631,9,0.0,13
44530615,9,0.0,13
36423275,9,0.0,13
37745991,9,0.0,13
04991647,9,0.0,13
01440202,9,0.0,13
06991845,9,0.0,13
08991007,9,0.0,13
42123185,9,0.0,13
03991052,10,0.0,13
09991646,10,0.0,13
33424499,10,0.0,13
29991426,10,0.0,13
25865503,10,0.0,13
05002855,10,0.0,13
02891025,10,0.0,13
00891722,10,0.0,13
08891317,10,0.0,13
06945471,10,0.0,13
35120521,10,0.0,13
06991737,10,0.0,13
36454393,10,0.0,13
09002561,10,0.0,13
14324732,10,0.0,13
15963679,10,0.0,13
05002564,10,0.0,13
05991940,10,0.0,13
29865306,10,0.0,13
03002463,10,0.0,13
25865902,10,0.0,13
22941506,10,0.0,13
01991339,10,0.0,13
08991472,10,0.0,13
07002449,10,0.0,13
01845641,10,0.0,13
03891254,10,0.0,13
22326083,10,0.0,13
03991484,10,0.0,13
01891925,10,0.0,13
06945967,10,0.0,13
08145559,10,0.0,13
06891227,10,0.0,13
06991014,10,0.0,13
03002754,10,0.0,13
00891753,10,0.0,13
00991734,10,0.0,13
05810449,10,0.0,13
06991834,10,0.0,13
01102310,10,0.0,13
04891331,10,0.0,13
04891439,10,0.0,13
01891444,10,0.0,13
08891297,10,0.0,13
01002589,10,0.0,13
06891346,10,0.0,13
01945673,10,0.0,13
06002167,10,0.0,13
27316077,10,0.0,13
38267947,10,0.0,13
01002113,10,0.0,13
08991897,10,0.0,13
04991098,10,0.0,13
02891726,10,0.0,13
07002557,10,0.0,13
00002100,10,0.0,13
38109874,10,0.0,13
04945930,10,0.0,13
03002161,10,0.0,13
19083820,10,0.0,13
07821205,10,0.0,13
02923062,10,0.0,13
05891926,10,0.0,13
00002823,10,0.0,13
02002007,10,0.0,13
05002672,10,0.0,13
02991191,10,0.0,13
06002965,10,0.0,13
11424621,10,0.0,13
05002110,10,0.0,13
04891137,10,0.0,13
09991884,10,0.0,13
00945287,10,0.0,13
00891658,10,0.0,13
03002635,10,0.0,13
07891273,10,0.0,13
00002735,10,0.0,13
04991087,10,0.0,13
04772843,10,0.0,13
04002465,10,0.0,13
00891429,10,0.0,13
05002660,10,0.0,13
03002602,10,0.0,13
04991583,10,0.0,13
08991796,10,0.0,13
09002356,10,0.0,13
00991324,10,0.0,13
08002407,10,0.0,13
09991366,10,0.0,13
03891772,10,0.0,13
23001183,10,0.0,13
32583108,10,0.0,13
00002263,10,0.0,13
28146886,10,0.0,13
06845133,10,0.0,13
07002912,10,0.0,13
01002254,10,0.0,13
39185247,10,0.0,13
04002712,10,0.0,13
01111815,10,0.0,13
06002954,10,0.0,13
08991267,10,0.0,13
05002154,10,0.0,13
02991136,10,0.0,13
05454829,10,0.0,13
03991883,10,0.0,13
08891914,10,0.0,13
08933888,10,0.0,13
07002654,10,0.0,13
09845344,10,0.0,13
09903282,10,0.0,13
06845241,10,0.0,13
32336515,10,0.0,13
05991596,10,0.0,13
08991882,10,0.0,13
08991104,10,0.0,13
03002139,10,0.0,13
04891741,10,0.0,13
07923136,10,0.0,13
01002675,10,0.0,13
07002535,10,0.0,13
08891242,10,0.0,13
00002737,10,0.0,13
08891824,10,0.0,13
08991234,10,0.0,13
04102801,10,0.0,13
01002071,10,0.0,13
09891837,10,0.0,13
01002135,10,0.0,13
34337660,10,0.0,13
06891421,10,0.0,13
02991967,10,0.0,13
01002803,10,0.0,13
02945538,10,0.0,13
01991681,10,0.0,13
04891536,10,0.0,13
03991806,10,0.0,13
09991183,10,0.0,13
07991102,10,0.0,13
28605281,10,0.0,13
01991167,10,0.0,13
06991282,10,0.0,13
03002937,10,0.0,13
28332614,10,0.0,13
04991506,10,0.0,13
34355455,10,0.0,13
09002475,10,0.0,13
08002127,10,0.0,13
00891625,10,0.0,13
08002839,10,0.0,13
04002238,10,0.0,13
06991208,10,0.0,13
09002744,10,0.0,13
31026556,10,0.0,13
07111212,10,0.0,13
00055966,10,0.0,13
00155894,10,0.0,13
24670942,10,0.0,13
06845909,10,0.0,13
05991843,10,0.0,13
07891714,10,0.0,13
04891138,10,0.0,13
03111312,10,0.0,13
08002041,10,0.0,13
07111719,10,0.0,13
04002033,10,0.0,13
07002103,10,0.0,13
01891995,10,0.0,13
03002064,10,0.0,13
01991716,10,0.0,13
02891074,10,0.0,13
03891631,10,0.0,13
03891589,10,0.0,13
01002761,10,0.0,13
05991735,10,0.0,13
41630554,10,0.0,13
06891831,10,0.0,13
07991972,10,0.0,13
02891122,10,0.0,13
02991266,10,0.0,13
03991817,10,0.0,13
04002227,10,0.0,13
09002065,10,0.0,13
20884205,10,0.0,13
09002043,10,0.0,13
20932182,10,0.0,13
07002698,10,0.0,13
09002239,10,0.0,13
02991341,10,0.0,13
06002998,10,0.0,13
08111915,10,0.0,13
01991619,10,0.0,13
03991376,10,0.0,13
36727114,10,0.0,13
02991718,10,0.0,13
00002543,10,0.0,13
06002142,10,0.0,13
42740158,10,0.0,13
00002748,10,0.0,13
00991520,10,0.0,13
05002240,10,0.0,13
00002144,10,0.0,13
09991595,10,0.0,13
08991137,10,0.0,13
05002002,10,0.0,13
06935768,10,0.0,13
00991694,10,0.0,13
05002800,10,0.0,13
00891237,10,0.0,13
00055836,10,0.0,13
09991516,10,0.0,13
05891128,10,0.0,13
30954322,10,0.0,13
04991808,10,0.0,13
00991218,10,0.0,13
05991120,10,0.0,13
06002242,10,0.0,13
03991529,10,0.0,13
21775217,10,0.0,13
09002841,10,0.0,13
05002758,10,0.0,13
02991590,10,0.0,13
09002506,10,0.0,13
04991517,10,0.0,13
00991714,10,0.0,13
08991666,10,0.0,13
06002037,10,0.0,13
06991296,10,0.0,13
14793124,10,0.0,13
04991195,10,0.0,13
00002640,10,0.0,13
02991244,10,0.0,13
05002542,10,0.0,13
06991241,10,0.0,13
05991380,10,0.0,13
27535366,10,0.0,13
07002147,10,0.0,13
13183057,10,0.0,13
07891079,10,0.0,13
00991531,10,0.0,13
06991025,10,0.0,13
06991521,10,0.0,13
09991593,10,0.0,13
04945986,10,0.0,13
01002157,10,0.0,13
04002854,10,0.0,13
33209197,10,0.0,13
05991034,10,0.0,13
07991944,10,0.0,13
08991062,10,0.0,13
01991641,10,0.0,13
02991233,10,0.0,13
04021942,10,0.0,13
34753282,10,0.0,13
08991547,10,0.0,13
01991037,10,0.0,13
02991330,10,0.0,13
01991328,10,0.0,13
09991128,10,0.0,13
26475218,10,0.0,13
07991421,10,0.0,13
01002966,10,0.0,13
08991536,10,0.0,13
05772144,10,0.0,13
01945622,10,0.0,13
10824609,10,0.0,13
07945786,10,0.0,13
07772051,10,0.0,13
04002853,10,0.0,13
05891463,10,0.0,13
05891829,10,0.0,13
03891362,10,0.0,13
04891212,10,0.0,13
21940887,10,0.0,13
29670832,10,0.0,13
24955965,10,0.0,13
03891697,10,0.0,13
09991668,10,0.0,13
00891863,10,0.0,13
07891963,10,0.0,13
01991835,10,0.0,13
24670143,10,0.0,13
03991196,10,0.0,13
02991493,10,0.0,13
02991826,10,0.0,13
02991288,10,0.0,13
48290691,10,0.0,13
13463380,10,0.0,13
06002112,10,0.0,13
07991686,10,0.0,13
05055037,10,0.0,13
49131788,10,0.0,13
02002483,10,0.0,13
02891036,10,0.0,13
05991033,10,0.0,13
09002852,10,0.0,13
48571382,10,0.0,13
06991091,10,0.0,13
43741778,10,0.0,13
25862991,10,0.0,13
48371060,10,0.0,13
09002938,10,0.0,13
41132508,10,0.0,13
44330097,10,0.0,13
40852781,10,0.0,13
46342657,10,0.0,13
47852826,10,0.0,13
41591159,10,0.0,13
35134756,10,0.0,13
35477979,10,0.0,13
30977835,10,0.0,13
02991604,10,0.0,13
44872186,10,0.0,13
46872391,10,0.0,13
07002222,10,0.0,13
06991285,10,0.0,13
00002241,10,0.0,13
43223017,10,0.0,13
45362213,10,0.0,13
43813581,10,0.0,13
06002250,10,0.0,13
07991825,10,0.0,13
41823286,10,0.0,13
01991943,10,0.0,13
40433738,10,0.0,13
40952863,10,0.0,13
27355090,10,0.0,13
03945886,10,0.0,13
22816589,10,0.0,13
09935558,10,0.0,13
21916094,10,0.0,13
28816083,10,0.0,13
24965257,10,0.0,13
31987984,10,0.0,13
33833168,10,0.0,13
39815131,10,0.0,13
32480741,10,0.0,13
09703082,10,0.0,13
09991549,10,0.0,13
03923139,10,0.0,13
14824509,10,0.0,13
25593378,10,0.0,13
34384252,10,0.0,13
03772744,10,0.0,13
32005447,10,0.0,13
34394332,10,0.0,13
05991995,10,0.0,13
33893726,10,0.0,13
00011779,10,0.0,13
38423643,10,0.0,13
13653639,10,0.0,13
29670411,10,0.0,13
07991589,10,0.0,13
23008791,10,0.0,13
36225898,10,0.0,13
06002101,10,0.0,13
24836418,10,0.0,13
27846127,10,0.0,13
25360552,10,0.0,13
02991449,10,0.0,13
31528961,10,0.0,13
49802716,10,0.0,13
08891727,10,0.0,13
37016684,10,0.0,13
42892300,10,0.0,13
36601661,10,0.0,13
37322832,10,0.0,13
46633846,10,0.0,13
44411607,10,0.0,13
45530482,10,0.0,13
33941094,10,0.0,13
33086770,10,0.0,13
30038631,10,0.0,13
44530615,10,0.0,13
36423275,10,0.0,13
37745991,10,0.0,13
04991647,10,0.0,13
01440202,10,0.0,13
06991845,10,0.0,13
08991007,10,0.0,13
42123185,10,0.0,13
03991052,11,0.0,13
09991646,11,0.0,13
33424499,11,0.0,13
29991426,11,0.0,13
25865503,11,0.0,13
05002855,11,0.0,13
02891025,11,0.0,13
00891722,11,0.0,13
08891317,11,0.0,13
06945471,11,0.0,13
35120521,11,0.0,13
06991737,11,0.0,13
36454393,11,0.0,13
09002561,11,0.0,13
14324732,11,0.0,13
15963679,11,0.0,13
05002564,11,0.0,13
05991940,11,0.0,13
29865306,11,0.0,13
03002463,11,0.0,13
25865902,11,0.0,13
22941506,11,0.0,13
01991339,11,0.0,13
08991472,11,0.0,13
07002449,11,0.0,13
01845641,11,0.0,13
03891254,11,0.0,13
22326083,11,0.0,13
03991484,11,0.0,13
01891925,11,0.0,13
06945967,11,0.0,13
08145559,11,0.0,13
06891227,11,0.0,13
06991014,11,0.0,13
03002754,11,0.0,13
00891753,11,0.0,13
00991734,11,0.0,13
05810449,11,0.0,13
06991834,11,0.0,13
01102310,11,0.0,13
04891331,11,0.0,13
04891439,11,0.0,13
01891444,11,0.0,13
08891297,11,0.0,13
01002589,11,0.0,13
06891346,11,0.0,13
01945673,11,0.0,13
06002167,11,0.0,13
27316077,11,0.0,13
38267947,11,0.0,13
01002113,11,0.0,13
08991897,11,0.0,13
04991098,11,0.0,13
02891726,11,0.0,13
07002557,11,0.0,13
00002100,11,0.0,13
38109874,11,0.0,13
04945930,11,0.0,13
03002161,11,0.0,13
19083820,11,0.0,13
07821205,11,0.0,13
02923062,11,0.0,13
05891926,11,0.0,13
00002823,11,0.0,13
02002007,11,0.0,13
05002672,11,0.0,13
02991191,11,0.0,13
06002965,11,0.0,13
11424621,11,0.0,13
05002110,11,0.0,13
04891137,11,0.0,13
09991884,11,0.0,13
00945287,11,0.0,13
00891658,11,0.0,13
03002635,11,0.0,13
07891273,11,0.0,13
00002735,11,0.0,13
04991087,11,0.0,13
04772843,11,0.0,13
04002465,11,0.0,13
00891429,11,0.0,13
05002660,11,0.0,13
03002602,11,0.0,13
04991583,11,0.0,13
08991796,11,0.0,13
09002356,11,0.0,13
00991324,11,0.0,13
08002407,11,0.0,13
09991366,11,0.0,13
03891772,11,0.0,13
23001183,11,0.0,13
32583108,11,0.0,13
00002263,11,0.0,13
28146886,11,0.0,13
06845133,11,0.0,13
07002912,11,0.0,13
01002254,11,0.0,13
39185247,11,0.0,13
04002712,11,0.0,13
01111815,11,0.0,13
06002954,11,0.0,13
08991267,11,0.0,13
05002154,11,0.0,13
02991136,11,0.0,13
05454829,11,0.0,13
03991883,11,0.0,13
08891914,11,0.0,13
08933888,11,0.0,13
07002654,11,0.0,13
09845344,11,0.0,13
09903282,11,0.0,13
06845241,11,0.0,13
32336515,11,0.0,13
05991596,11,0.0,13
08991882,11,0.0,13
08991104,11,0.0,13
03002139,11,0.0,13
04891741,11,0.0,13
07923136,11,0.0,13
01002675,11,0.0,13
07002535,11,0.0,13
08891242,11,0.0,13
00002737,11,0.0,13
08891824,11,0.0,13
08991234,11,0.0,13
04102801,11,0.0,13
01002071,11,0.0,13
09891837,11,0.0,13
01002135,11,0.0,13
34337660,11,0.0,13
06891421,11,0.0,13
02991967,11,0.0,13
01002803,11,0.0,13
02945538,11,0.0,13
01991681,11,0.0,13
04891536,11,0.0,13
03991806,11,0.0,13
09991183,11,0.0,13
07991102,11,0.0,13
28605281,11,0.0,13
01991167,11,0.0,13
06991282,11,0.0,13
03002937,11,0.0,13
28332614,11,0.0,13
04991506,11,0.0,13
34355455,11,0.0,13
09002475,11,0.0,13
08002127,11,0.0,13
00891625,11,0.0,13
08002839,11,0.0,13
04002238,11,0.0,13
06991208,11,0.0,13
09002744,11,0.0,13
31026556,11,0.0,13
07111212,11,0.0,13
00055966,11,0.0,13
00155894,11,0.0,13
24670942,11,0.0,13
06845909,11,0.0,13
05991843,11,0.0,13
07891714,11,0.0,13
04891138,11,0.0,13
03111312,11,0.0,13
08002041,11,0.0,13
07111719,11,0.0,13
04002033,11,0.0,13
07002103,11,0.0,13
01891995,11,0.0,13
03002064,11,0.0,13
01991716,11,0.0,13
02891074,11,0.0,13
03891631,11,0.0,13
03891589,11,0.0,13
01002761,11,0.0,13
05991735,11,0.0,13
41630554,11,0.0,13
06891831,11,0.0,13
07991972,11,0.0,13
02891122,11,0.0,13
02991266,11,0.0,13
03991817,11,0.0,13
04002227,11,0.0,13
09002065,11,0.0,13
20884205,11,0.0,13
09002043,11,0.0,13
20932182,11,0.0,13
07002698,11,0.0,13
09002239,11,0.0,13
02991341,11,0.0,13
06002998,11,0.0,13
08111915,11,0.0,13
01991619,11,0.0,13
03991376,11,0.0,13
36727114,11,0.0,13
02991718,11,0.0,13
00002543,11,0.0,13
06002142,11,0.0,13
42740158,11,0.0,13
00002748,11,0.0,13
00991520,11,0.0,13
05002240,11,0.0,13
00002144,11,0.0,13
09991595,11,0.0,13
08991137,11,0.0,13
05002002,11,0.0,13
06935768,11,0.0,13
00991694,11,0.0,13
05002800,11,0.0,13
00891237,11,0.0,13
00055836,11,0.0,13
09991516,11,0.0,13
05891128,11,0.0,13
30954322,11,0.0,13
04991808,11,0.0,13
00991218,11,0.0,13
05991120,11,0.0,13
06002242,11,0.0,13
03991529,11,0.0,13
21775217,11,0.0,13
09002841,11,0.0,13
05002758,11,0.0,13
02991590,11,0.0,13
09002506,11,0.0,13
04991517,11,0.0,13
00991714,11,0.0,13
08991666,11,0.0,13
06002037,11,0.0,13
06991296,11,0.0,13
14793124,11,0.0,13
04991195,11,0.0,13
00002640,11,0.0,13
02991244,11,0.0,13
05002542,11,0.0,13
06991241,11,0.0,13
05991380,11,0.0,13
27535366,11,0.0,13
07002147,11,0.0,13
13183057,11,0.0,13
07891079,11,0.0,13
00991531,11,0.0,13
06991025,11,0.0,13
06991521,11,0.0,13
09991593,11,0.0,13
04945986,11,0.0,13
01002157,11,0.0,13
04002854,11,0.0,13
33209197,11,0.0,13
05991034,11,0.0,13
07991944,11,0.0,13
08991062,11,0.0,13
01991641,11,0.0,13
02991233,11,0.0,13
04021942,11,0.0,13
34753282,11,0.0,13
08991547,11,0.0,13
01991037,11,0.0,13
02991330,11,0.0,13
01991328,11,0.0,13
09991128,11,0.0,13
26475218,11,0.0,13
07991421,11,0.0,13
01002966,11,0.0,13
08991536,11,0.0,13
05772144,11,0.0,13
01945622,11,0.0,13
10824609,11,0.0,13
07945786,11,0.0,13
07772051,11,0.0,13
04002853,11,0.0,13
05891463,11,0.0,13
05891829,11,0.0,13
03891362,11,0.0,13
04891212,11,0.0,13
21940887,11,0.0,13
29670832,11,0.0,13
24955965,11,0.0,13
03891697,11,0.0,13
09991668,11,0.0,13
00891863,11,0.0,13
07891963,11,0.0,13
01991835,11,0.0,13
24670143,11,0.0,13
03991196,11,0.0,13
02991493,11,0.0,13
02991826,11,0.0,13
02991288,11,0.0,13
48290691,11,0.0,13
13463380,11,0.0,13
06002112,11,0.0,13
07991686,11,0.0,13
05055037,11,0.0,13
49131788,11,0.0,13
02002483,11,0.0,13
02891036,11,0.0,13
05991033,11,0.0,13
09002852,11,0.0,13
48571382,11,0.0,13
06991091,11,0.0,13
43741778,11,0.0,13
25862991,11,0.0,13
48371060,11,0.0,13
09002938,11,0.0,13
